Id,Date,Polarity,Polarity_Variance,Subjectivity,Subjectivity_Variance,Crop_Name
1321,04-08-2019,0.35,0.04,0.97,0.18,wheat
1322,04-05-2019,-0.03,0.0,0.42,0.02,wheat
1326,04-04-2019,0.3,0.04,0.62,0.19,wheat
1329,04-03-2019,0.3,,0.62,,wheat
1333,04-02-2019,0.4,0.04,0.66,0.03,wheat
1335,04-01-2019,-0.06,,0.33,,wheat
1336,04-01-2019,0.3,0.02,0.62,0.03,wheat
1338,3/29/2019,0.5,0.04,0.89,0.11,wheat
1340,3/29/2019,-0.03,0.0,0.35,0.0,wheat
1344,3/28/2019,0.17,0.01,0.34,0.04,wheat
1346,3/27/2019,0.19,0.01,0.47,0.0,wheat
1349,3/27/2019,0.3,0.04,0.62,0.15,wheat
1353,3/26/2019,0.6,0.08,0.95,0.12,wheat
1358,3/25/2019,-0.1,0.0,0.3,0.01,wheat
1361,3/22/2019,0.4,0.04,0.73,0.03,wheat
1366,3/21/2019,0.0,,0.3,,wheat
1371,3/20/2019,0.3,0.01,0.57,0.03,wheat
1372,3/20/2019,0.3,,0.62,,wheat
1379,3/19/2019,0.3,0.04,0.75,0.03,wheat
1381,3/18/2019,-0.8,0.09,1.0,0.07,wheat
1384,3/18/2019,-0.05,0.0,0.3,0.01,wheat
1388,3/15/2019,0.03,0.0,0.42,0.0,wheat
1390,3/14/2019,0.3,,0.62,,wheat
1395,3/13/2019,-0.25,0.02,0.6,0.05,wheat
1396,3/13/2019,-0.06,0.0,0.26,0.02,wheat
1399,03-12-2019,-0.4,,0.6,,wheat
1400,03-12-2019,0.3,0.03,0.62,0.07,wheat
1406,03-11-2019,0.3,0.04,0.62,0.06,wheat
1409,03-08-2019,0.4,0.08,0.75,0.0,wheat
1415,03-07-2019,0.0,,0.3,,wheat
1418,03-06-2019,0.1,0.0,0.45,0.03,wheat
1419,03-06-2019,-0.17,,0.07,,wheat
1420,03-06-2019,-0.04,0.0,0.3,0.0,wheat
1427,03-05-2019,-0.2,0.03,0.49,0.01,wheat
1431,03-04-2019,0.06,0.0,0.42,0.04,wheat
1432,03-04-2019,0.2,0.0,0.65,0.05,wheat
1435,03-04-2019,0.25,,0.4,,wheat
1436,03-04-2019,0.3,0.04,0.62,0.04,wheat
1438,03-01-2019,-0.4,0.03,0.75,0.08,wheat
1439,03-01-2019,-0.9,0.68,1.0,0.26,wheat
1441,2/28/2019,0.0,0.0,0.0,0.0,wheat
1446,2/27/2019,0.05,0.0,0.2,0.02,wheat
1449,2/26/2019,0.0,0.0,0.0,0.0,wheat
1452,2/22/2019,-0.1,,0.5,,wheat
1453,2/22/2019,0.3,0.15,0.62,0.07,wheat
1454,2/21/2019,-0.06,,0.27,,wheat
1455,2/21/2019,0.3,,0.62,,wheat
1456,2/20/2019,0.07,0.0,0.28,0.04,wheat
1459,2/20/2019,0.28,0.03,0.51,0.05,wheat
1463,2/19/2019,0.14,,0.3,,wheat
1465,2/18/2019,-0.09,0.0,0.29,0.01,wheat
1466,2/15/2019,0.06,,0.3,,wheat
1467,2/15/2019,0.07,0.0,0.34,0.0,wheat
1469,2/14/2019,0.0,,0.3,,wheat
1470,2/13/2019,0.3,0.04,0.62,0.1,wheat
1474,02-12-2019,0.3,0.05,0.65,0.01,wheat
1475,02-11-2019,-0.01,0.0,0.3,0.0,wheat
1476,02-08-2019,0.3,0.04,0.85,0.17,wheat
1477,02-08-2019,0.3,0.01,0.62,0.02,wheat
1479,02-08-2019,0.3,0.03,0.62,0.02,wheat
1480,02-07-2019,0.3,,0.57,,wheat
1482,02-07-2019,0.43,0.06,0.73,0.12,wheat
1485,02-06-2019,0.3,0.04,0.62,0.05,wheat
1486,02-05-2019,0.2,,0.34,,wheat
1487,02-05-2019,0.5,0.06,0.65,0.02,wheat
1488,02-05-2019,0.3,0.04,0.62,0.02,wheat
1490,02-04-2019,-0.02,0.0,0.3,0.0,wheat
1495,02-01-2019,0.0,,1.0,,wheat
1496,02-01-2019,0.35,0.06,0.3,0.0,wheat
1498,1/31/2019,0.0,,0.3,,wheat
1501,1/30/2019,0.3,,0.62,,wheat
1502,1/29/2019,0.21,0.0,0.48,0.02,wheat
1503,1/29/2019,-0.4,0.08,0.7,0.13,wheat
1505,1/28/2019,-0.04,,0.04,,wheat
1506,1/28/2019,0.3,,0.47,,wheat
1509,1/25/2019,0.1,,0.42,,wheat
1514,1/25/2019,0.12,,0.38,,wheat
1516,1/25/2019,0.24,,0.37,,wheat
1519,1/24/2019,0.24,,0.37,,wheat
1521,1/23/2019,0.3,0.02,0.75,0.08,wheat
1524,1/22/2019,0.05,0.0,1.0,0.5,wheat
1525,1/22/2019,0.24,,0.37,,wheat
1528,1/18/2019,0.4,,0.7,,wheat
1530,1/18/2019,0.3,0.02,0.46,0.01,wheat
1531,1/18/2019,0.24,,0.37,,wheat
1534,1/17/2019,0.24,,0.37,,wheat
1536,1/16/2019,0.25,,0.3,,wheat
1540,1/16/2019,0.24,,0.37,,wheat
1542,1/15/2019,0.24,0.02,0.37,0.04,wheat
1545,1/14/2019,0.34,0.01,0.58,0.01,wheat
1546,1/14/2019,0.15,,0.23,,wheat
1547,01-11-2019,0.27,0.02,0.39,0.0,wheat
1551,01-10-2019,0.15,,0.23,,wheat
1553,01-09-2019,0.3,,0.62,,wheat
1554,01-08-2019,0.09,,0.44,,wheat
1555,01-08-2019,-0.08,,0.52,,wheat
1556,01-08-2019,0.25,0.0,0.33,0.0,wheat
1558,01-08-2019,0.3,0.04,0.62,0.05,wheat
1561,01-07-2019,-0.1,0.01,0.3,0.0,wheat
1565,01-04-2019,0.0,,0.3,,wheat
1566,01-03-2019,0.2,0.02,0.2,0.02,wheat
1569,01-03-2019,0.0,0.0,0.5,0.01,wheat
1570,01-02-2019,-0.06,,0.45,,wheat
1572,01-02-2019,0.25,0.02,0.6,0.05,wheat
1574,01-02-2019,-0.12,,0.24,,wheat
1576,12/31/2018,0.3,,0.44,,wheat
1579,12/31/2018,0.4,0.08,0.25,0.03,wheat
1581,12/28/2018,1.0,0.11,0.7,0.07,wheat
1582,12/28/2018,0.21,,0.44,,wheat
1583,12/28/2018,0.3,0.01,0.62,0.01,wheat
1584,12/27/2018,0.2,0.0,0.45,0.03,wheat
1585,12/27/2018,0.3,0.02,0.62,0.03,wheat
1588,12/24/2018,0.3,0.04,0.62,0.06,wheat
1591,12/21/2018,0.3,0.05,0.62,0.01,wheat
1594,12/20/2018,-0.08,,0.27,,wheat
1597,12/20/2018,0.3,0.03,0.62,0.02,wheat
1600,12/19/2018,0.0,,0.3,,wheat
1602,12/18/2018,0.21,0.01,0.68,0.09,wheat
1603,12/17/2018,-0.17,0.02,0.66,0.08,wheat
1604,12/17/2018,0.16,0.01,0.66,0.02,wheat
1605,12/17/2018,0.02,,0.37,,wheat
1606,12/17/2018,0.3,0.04,0.62,0.04,wheat
1607,12/17/2018,0.0,,0.16,,wheat
1608,12/14/2018,0.47,0.02,0.73,0.02,wheat
1610,12/14/2018,-0.1,,0.1,,wheat
1613,12/14/2018,0.3,0.03,0.47,0.01,wheat
1618,12/13/2018,0.17,0.01,0.62,0.08,wheat
1620,12-12-2018,0.3,0.03,0.62,0.03,wheat
1623,12-11-2018,0.17,0.01,0.43,0.03,wheat
1624,12-11-2018,0.3,0.04,0.62,0.06,wheat
1627,12-10-2018,-0.05,0.0,0.38,0.0,wheat
1629,12-07-2018,0.4,0.07,0.73,0.05,wheat
1630,12-06-2018,0.0,0.0,0.5,0.02,wheat
1633,12-05-2018,0.1,0.01,1.0,0.24,wheat
1637,12-04-2018,-0.38,0.04,0.62,0.04,wheat
1640,12-03-2018,0.4,0.06,0.73,0.09,wheat
1642,11/30/2018,0.0,,0.5,,wheat
1643,11/30/2018,0.4,0.05,0.73,0.12,wheat
1644,11/29/2018,0.07,,0.23,,wheat
1646,11/29/2018,0.3,0.04,0.62,0.19,wheat
1648,11/28/2018,0.4,,0.73,,wheat
1651,11/27/2018,0.4,0.04,0.73,0.07,wheat
1652,11/26/2018,-0.08,,0.35,,wheat
1654,11/26/2018,-0.27,0.01,0.48,0.0,wheat
1655,11/26/2018,-0.1,0.01,0.41,0.02,wheat
1656,11/26/2018,0.32,0.09,0.58,0.02,wheat
1657,11/23/2018,0.0,,0.0,,wheat
1658,11/21/2018,0.0,0.0,0.0,0.0,wheat
1659,11/21/2018,0.0,,0.3,,wheat
1660,11/20/2018,0.7,0.1,1.0,0.07,wheat
1661,11/20/2018,0.3,0.02,0.62,0.01,wheat
1662,11/19/2018,0.7,0.4,0.6,0.03,wheat
1665,11/19/2018,-0.05,0.0,0.34,0.0,wheat
1669,11/16/2018,0.0,,0.3,,wheat
1673,11/15/2018,0.3,0.02,0.62,0.01,wheat
1678,11/14/2018,0.3,0.02,0.68,0.03,wheat
1679,11/13/2018,0.7,0.3,0.6,0.01,wheat
1683,11/13/2018,0.2,0.02,0.65,0.06,wheat
1686,11-12-2018,0.45,0.04,0.79,0.08,wheat
1687,11-09-2018,0.0,,0.0,,wheat
1689,11-09-2018,0.0,,0.3,,wheat
1691,11-08-2018,0.15,0.01,0.42,0.04,wheat
1692,11-08-2018,0.4,0.11,0.73,0.13,wheat
1697,11-07-2018,0.33,0.02,0.62,0.09,wheat
1698,11-06-2018,0.25,0.02,0.63,0.01,wheat
1700,11-06-2018,0.3,0.03,0.62,0.06,wheat
1702,11-05-2018,-0.4,,0.7,,wheat
1704,11-05-2018,-0.04,0.0,0.3,0.0,wheat
1707,11-02-2018,-0.0,0.0,0.75,0.16,wheat
1709,11-02-2018,0.4,0.05,0.73,0.06,wheat
1711,11-01-2018,0.02,,0.37,,wheat
1712,11-01-2018,0.3,0.01,0.62,0.04,wheat
1717,10/31/2018,0.16,0.01,0.52,0.07,wheat
1718,10/30/2018,0.3,0.04,0.72,0.03,wheat
1721,10/29/2018,0.0,,0.0,,wheat
1722,10/29/2018,-0.07,0.0,0.75,0.09,wheat
1724,10/29/2018,0.17,0.01,0.41,0.03,wheat
1725,10/29/2018,0.3,0.05,0.62,0.06,wheat
1728,10/26/2018,0.4,0.03,0.77,0.05,wheat
1730,10/25/2018,0.27,0.01,0.4,0.0,wheat
1731,10/24/2018,0.0,0.0,0.0,0.0,wheat
1733,10/24/2018,0.3,0.02,0.62,0.1,wheat
1734,10/24/2018,0.25,,0.6,,wheat
1736,10/23/2018,0.4,0.04,0.73,0.09,wheat
1738,10/22/2018,0.06,,0.36,,wheat
1741,10/22/2018,0.3,0.04,0.6,0.03,wheat
1742,10/19/2018,0.17,0.01,0.72,0.05,wheat
1743,10/18/2018,0.15,,0.31,,wheat
1747,10/18/2018,0.3,0.04,0.62,0.19,wheat
1748,10/17/2018,0.4,0.08,0.73,0.27,wheat
1750,10/16/2018,0.3,0.04,0.62,0.1,wheat
1752,10/15/2018,0.0,0.0,0.0,0.0,wheat
1754,10/15/2018,0.3,0.02,0.62,0.06,wheat
1757,10-12-2018,0.3,,0.62,,wheat
1758,10-11-2018,0.7,,0.6,,wheat
1760,10-11-2018,0.0,0.0,0.3,0.03,wheat
1761,10-10-2018,0.0,,0.0,,wheat
1762,10-10-2018,0.17,0.01,0.5,0.01,wheat
1764,10-09-2018,-0.24,,0.32,,wheat
1765,10-09-2018,0.0,,0.5,,wheat
1766,10-09-2018,-0.13,0.01,0.43,0.01,wheat
1767,10-08-2018,-0.25,0.01,0.3,0.0,wheat
1770,10-05-2018,0.4,0.04,0.63,0.04,wheat
1772,10-04-2018,0.6,0.12,0.95,0.15,wheat
1774,10-03-2018,0.17,0.01,0.51,0.0,wheat
1777,10-02-2018,0.03,0.0,1.0,0.18,wheat
1778,10-02-2018,-0.08,0.0,0.57,0.02,wheat
1779,10-01-2018,0.0,,0.0,,wheat
1781,10-01-2018,0.19,0.02,0.4,0.05,wheat
1782,9/28/2018,-0.15,0.0,0.56,0.07,wheat
1784,9/28/2018,0.52,0.04,0.69,0.06,wheat
1786,9/27/2018,-0.07,0.0,0.33,0.02,wheat
1788,9/26/2018,0.24,,0.48,,wheat
1789,9/26/2018,0.3,,0.62,,wheat
1790,9/25/2018,0.6,0.06,0.95,0.06,wheat
1792,9/24/2018,0.25,,0.5,,wheat
1794,9/24/2018,0.4,0.05,0.73,0.08,wheat
1798,9/21/2018,0.4,0.03,0.73,0.01,wheat
1800,9/20/2018,0.3,,0.62,,wheat
1802,9/19/2018,0.2,0.0,0.37,0.0,wheat
1803,9/18/2018,0.3,,0.62,,wheat
1804,9/17/2018,0.0,,0.0,,wheat
1805,9/17/2018,0.3,0.04,0.62,0.04,wheat
1809,9/14/2018,0.24,0.01,0.66,0.07,wheat
1812,9/13/2018,0.3,0.04,0.62,0.19,wheat
1813,09-12-2018,0.28,0.01,0.72,0.09,wheat
1814,09-12-2018,0.3,,0.62,,wheat
1815,09-11-2018,0.0,,0.0,,wheat
1817,09-11-2018,0.38,0.04,0.62,0.02,wheat
1818,09-10-2018,-0.25,,0.4,,wheat
1819,09-10-2018,0.4,0.04,0.73,0.1,wheat
1822,09-07-2018,0.8,0.47,0.75,0.05,wheat
1825,09-07-2018,0.0,,0.3,,wheat
1827,09-06-2018,0.0,0.0,0.5,0.05,wheat
1828,09-05-2018,0.0,0.0,0.0,0.0,wheat
1829,09-05-2018,0.18,0.01,0.74,0.04,wheat
1830,09-04-2018,0.35,,0.43,,wheat
1831,09-04-2018,0.15,,0.35,,wheat
1833,09-04-2018,0.22,0.03,0.74,0.16,wheat
1836,09-03-2018,-0.05,0.0,0.32,0.01,wheat
1839,8/31/2018,0.12,0.01,0.3,0.0,wheat
1842,8/30/2018,0.14,0.0,0.45,0.01,wheat
1844,8/29/2018,0.11,0.01,0.62,0.07,wheat
1845,8/29/2018,0.07,,0.26,,wheat
1851,8/28/2018,0.0,0.0,0.5,0.12,wheat
1852,8/28/2018,0.25,0.02,0.5,0.01,wheat
1854,8/27/2018,0.0,,0.0,,wheat
1855,8/27/2018,-0.05,0.0,0.5,0.06,wheat
1857,8/27/2018,0.21,0.01,0.51,0.02,wheat
1860,8/24/2018,0.16,0.01,0.69,0.05,wheat
1865,8/23/2018,0.13,0.01,0.43,0.06,wheat
1866,8/23/2018,0.12,0.01,0.33,0.0,wheat
1867,8/22/2018,0.0,,0.3,,wheat
1868,8/21/2018,0.0,,0.0,,wheat
1869,8/21/2018,-0.11,0.0,0.52,0.05,wheat
1870,8/20/2018,0.0,,0.0,,wheat
1872,8/20/2018,-0.01,0.0,0.33,0.01,wheat
1873,8/17/2018,0.38,0.02,0.58,0.03,wheat
1875,8/17/2018,0.6,0.06,0.95,0.14,wheat
1878,8/16/2018,0.4,,0.73,,wheat
1880,8/15/2018,0.0,,0.3,,wheat
1883,8/14/2018,0.3,0.02,0.68,0.03,wheat
1885,8/13/2018,0.7,0.16,0.6,0.03,wheat
1886,8/13/2018,0.35,0.04,0.33,0.04,wheat
1889,8/13/2018,-0.12,0.0,0.31,0.0,wheat
1890,08-10-2018,-0.29,0.02,0.54,0.08,wheat
1891,08-10-2018,0.0,0.0,0.19,0.01,wheat
1892,08-10-2018,0.0,0.0,0.04,0.0,wheat
1893,08-09-2018,0.5,0.07,0.53,0.0,wheat
1894,08-09-2018,0.16,,0.54,,wheat
1897,08-08-2018,0.3,0.0,0.62,0.01,wheat
1901,08-07-2018,0.6,0.09,0.95,0.05,wheat
1902,08-06-2018,0.0,,0.0,,wheat
1907,08-06-2018,0.4,0.06,0.73,0.09,wheat
1909,08-03-2018,0.3,0.03,0.6,0.03,wheat
1912,08-02-2018,0.3,,0.62,,wheat
1914,08-01-2018,-0.2,,0.5,,wheat
1916,08-01-2018,0.3,,0.62,,wheat
1918,7/31/2018,0.3,0.02,0.62,0.02,wheat
1919,7/30/2018,0.0,,0.07,,wheat
1920,7/30/2018,0.0,,0.0,,wheat
1923,7/30/2018,0.3,0.03,0.62,0.04,wheat
1928,7/27/2018,0.07,0.0,0.55,0.03,wheat
1932,7/26/2018,0.45,,0.79,,wheat
1933,7/25/2018,0.7,0.12,0.68,0.08,wheat
1935,7/24/2018,0.0,,0.0,,wheat
1938,7/24/2018,-0.2,0.03,0.66,0.03,wheat
1939,7/23/2018,0.0,,0.0,,wheat
1941,7/23/2018,0.0,,0.0,,wheat
1943,7/23/2018,0.3,0.02,0.62,0.03,wheat
1949,7/20/2018,0.4,0.04,0.73,0.03,wheat
1951,7/19/2018,0.3,,0.62,,wheat
1954,7/18/2018,0.3,0.0,0.64,0.0,wheat
1959,7/17/2018,0.65,0.07,0.78,0.02,wheat
1960,7/16/2018,0.0,,0.0,,wheat
1963,7/16/2018,-0.04,0.0,0.36,0.0,wheat
1966,7/13/2018,0.3,0.02,0.62,0.03,wheat
1969,07-12-2018,0.19,0.02,0.45,0.04,wheat
1970,07-12-2018,0.3,0.03,0.62,0.1,wheat
1971,07-12-2018,0.3,0.03,0.62,0.1,wheat
1972,07-11-2018,-0.18,,0.87,,wheat
1974,07-11-2018,0.0,,0.3,,wheat
1976,07-10-2018,0.3,0.02,0.62,0.07,wheat
1977,07-09-2018,0.0,,0.0,,wheat
1980,07-09-2018,0.1,0.0,0.5,0.04,wheat
1981,07-09-2018,0.31,0.04,0.45,0.01,wheat
1985,07-06-2018,0.3,,0.62,,wheat
1986,07-05-2018,0.0,,0.0,,wheat
1991,07-05-2018,-0.06,0.0,0.36,0.01,wheat
1994,07-03-2018,0.09,,0.58,,wheat
1995,07-02-2018,0.0,,0.0,,wheat
1999,07-02-2018,-0.24,,0.59,,wheat
2000,07-02-2018,0.04,,0.41,,wheat
2001,6/29/2018,-0.05,0.0,0.78,0.13,wheat
2002,6/29/2018,-0.12,,0.64,,wheat
2003,6/28/2018,0.0,,0.0,,wheat
2005,6/27/2018,0.27,0.04,0.63,0.2,wheat
2006,6/27/2018,-0.2,0.02,0.37,0.0,wheat
2008,6/27/2018,0.3,0.08,0.62,0.02,wheat
2009,6/26/2018,0.03,0.0,0.5,0.07,wheat
2010,6/25/2018,0.7,,0.6,,wheat
2012,6/25/2018,0.68,0.2,0.53,0.08,wheat
2014,6/25/2018,0.17,0.01,0.31,0.02,wheat
2016,6/22/2018,0.0,,0.0,,wheat
2018,6/22/2018,0.3,0.06,0.62,0.0,wheat
2019,6/22/2018,0.43,0.0,0.73,0.02,wheat
2024,6/21/2018,0.4,0.02,0.73,0.05,wheat
2026,6/20/2018,0.3,0.03,0.5,0.04,wheat
2027,6/20/2018,0.4,0.0,0.73,0.07,wheat
2029,6/19/2018,0.6,0.1,0.95,0.14,wheat
2030,6/18/2018,0.34,,0.36,,wheat
2033,6/18/2018,-0.05,0.0,0.5,0.03,wheat
2034,6/15/2018,0.1,0.0,0.75,0.12,wheat
2036,6/14/2018,0.3,0.02,0.62,0.07,wheat
2038,6/13/2018,-0.12,,0.5,,wheat
2041,6/13/2018,-0.1,0.0,0.2,0.01,wheat
2042,06-12-2018,0.24,0.01,0.45,0.05,wheat
2044,06-12-2018,-0.38,,0.62,,wheat
2045,06-12-2018,0.3,0.03,0.62,0.06,wheat
2047,06-11-2018,0.7,,0.6,,wheat
2050,06-11-2018,0.12,0.01,0.38,0.0,wheat
2056,06-08-2018,-0.03,0.0,0.7,0.08,wheat
2058,06-07-2018,-0.8,0.21,1.0,0.26,wheat
2061,06-07-2018,0.6,0.08,0.95,0.1,wheat
2063,06-06-2018,0.0,,0.4,,wheat
2064,06-06-2018,0.45,0.08,0.71,0.05,wheat
2066,06-05-2018,0.52,,0.45,,wheat
2067,06-05-2018,0.62,0.1,0.86,0.15,wheat
2068,06-04-2018,0.55,0.15,0.51,0.13,wheat
2071,06-04-2018,0.19,0.01,0.33,0.0,wheat
2074,06-01-2018,0.14,0.01,0.45,0.01,wheat
2076,5/31/2018,0.25,0.01,0.5,0.05,wheat
2079,5/31/2018,-0.14,0.01,1.0,0.09,wheat
2083,5/30/2018,-0.13,0.01,0.4,0.0,wheat
2084,5/29/2018,0.7,0.24,0.6,0.18,wheat
2085,5/29/2018,-0.04,,0.54,,wheat
2090,5/29/2018,0.2,0.04,0.57,0.0,wheat
2091,5/28/2018,-0.04,,0.29,,wheat
2094,5/25/2018,0.0,,0.08,,wheat
2096,5/25/2018,0.6,0.08,0.95,0.11,wheat
2100,5/24/2018,0.3,0.03,0.77,0.05,wheat
2101,5/23/2018,0.15,0.03,0.68,0.13,wheat
2104,5/22/2018,0.25,0.03,0.66,0.02,wheat
2105,5/21/2018,0.38,0.03,0.7,0.08,wheat
2106,5/21/2018,0.7,0.24,0.6,0.18,wheat
2110,5/21/2018,0.4,0.06,0.73,0.08,wheat
2112,5/18/2018,-0.06,,0.06,,wheat
2114,5/18/2018,0.4,0.04,0.73,0.03,wheat
2117,5/17/2018,-0.24,0.03,0.68,0.05,wheat
2119,5/16/2018,-0.02,0.0,0.19,0.02,wheat
2123,5/16/2018,0.24,0.07,0.32,0.0,wheat
2124,5/15/2018,0.7,0.06,0.95,0.06,wheat
2125,5/14/2018,0.7,0.24,0.6,0.18,wheat
2127,5/14/2018,-0.05,0.0,0.28,0.01,wheat
2132,05-11-2018,0.5,0.05,0.5,0.05,wheat
2134,05-10-2018,0.17,0.01,0.43,0.04,wheat
2135,05-10-2018,0.3,0.03,0.62,0.04,wheat
2137,05-09-2018,0.43,0.04,0.73,0.07,wheat
2138,05-08-2018,0.7,0.1,0.67,0.09,wheat
2139,05-08-2018,0.3,0.02,0.62,0.02,wheat
2140,05-07-2018,0.7,0.24,0.6,0.18,wheat
2145,05-07-2018,-0.04,0.0,0.3,0.0,wheat
2146,05-04-2018,0.0,,0.0,,wheat
2150,05-04-2018,0.02,0.0,0.3,0.0,wheat
2151,05-03-2018,-0.2,0.02,0.52,0.01,wheat
2157,05-03-2018,-0.25,0.03,0.38,0.0,wheat
2160,05-02-2018,-1.0,0.44,1.0,0.11,wheat
2164,05-01-2018,0.14,0.02,0.45,0.06,wheat
2165,05-01-2018,0.4,0.03,0.46,0.04,wheat
2166,4/30/2018,-0.4,0.11,0.7,0.05,wheat
2169,4/30/2018,0.4,0.05,0.73,0.06,wheat
2171,4/27/2018,-0.4,0.09,0.88,0.08,wheat
2172,4/26/2018,0.02,,0.48,,wheat
2173,4/26/2018,0.04,,0.53,,wheat
2174,4/26/2018,0.12,0.01,0.36,0.0,wheat
2177,4/25/2018,0.18,0.0,0.47,0.01,wheat
2182,4/24/2018,0.15,0.01,0.64,0.03,wheat
2183,4/23/2018,0.7,0.13,0.6,0.04,wheat
2185,4/23/2018,0.7,0.24,0.6,0.18,wheat
2187,4/23/2018,0.43,0.07,0.9,0.19,wheat
2188,4/23/2018,0.11,0.01,0.85,0.09,wheat
2192,4/20/2018,-0.23,0.01,0.39,0.01,wheat
2195,4/19/2018,0.18,0.01,0.52,0.07,wheat
2197,4/18/2018,0.0,0.0,0.07,0.0,wheat
2199,4/18/2018,0.09,,0.28,,wheat
2201,4/17/2018,0.48,0.05,0.85,0.08,wheat
2203,4/16/2018,0.7,0.24,0.6,0.18,wheat
2208,4/16/2018,0.0,,0.0,,wheat
2209,4/16/2018,-0.28,0.02,0.43,0.01,wheat
2212,4/13/2018,0.75,0.14,0.6,0.08,wheat
2213,4/13/2018,-0.2,0.01,0.33,0.01,wheat
2219,04-12-2018,-0.1,,0.24,,wheat
2227,04-11-2018,0.3,0.07,0.62,0.09,wheat
2228,04-10-2018,0.17,0.01,0.43,0.03,wheat
2231,04-10-2018,-0.3,,0.5,,wheat
2232,04-10-2018,0.16,0.0,0.54,0.02,wheat
2233,04-10-2018,0.36,0.02,0.97,0.06,wheat
2236,04-09-2018,0.27,0.0,0.53,0.02,wheat
2238,04-09-2018,0.16,,0.54,,wheat
2239,04-09-2018,0.3,0.02,0.62,0.04,wheat
2242,04-06-2018,0.47,0.11,0.62,0.05,wheat
2244,04-05-2018,0.42,0.04,0.62,0.07,wheat
2246,04-04-2018,0.43,0.03,0.73,0.05,wheat
2247,04-03-2018,0.6,0.06,0.95,0.04,wheat
2250,04-02-2018,0.3,0.06,0.62,0.04,wheat
2252,3/30/2018,0.5,,0.5,,wheat
2253,3/30/2018,0.03,0.0,0.53,0.05,wheat
2255,3/29/2018,-0.04,0.0,0.62,0.06,wheat
2258,3/29/2018,0.45,0.05,0.79,0.14,wheat
2261,3/28/2018,-0.16,,0.3,,wheat
2264,3/27/2018,0.6,0.09,0.95,0.08,wheat
2265,3/26/2018,0.4,0.06,0.73,0.07,wheat
2268,3/23/2018,0.0,0.0,0.3,0.04,wheat
2270,3/22/2018,0.4,0.05,0.73,0.09,wheat
2272,3/21/2018,-0.07,,0.03,,wheat
2275,3/21/2018,-0.07,,0.31,,wheat
2276,3/21/2018,0.4,,0.73,,wheat
2283,3/20/2018,0.25,0.03,0.5,0.02,wheat
2285,3/19/2018,-0.29,0.01,0.54,0.05,wheat
2288,3/16/2018,0.0,,0.0,,wheat
2290,3/15/2018,0.3,0.04,0.62,0.01,wheat
2295,3/14/2018,0.16,0.04,0.62,0.08,wheat
2297,3/13/2018,-0.27,0.01,0.5,0.03,wheat
2303,03-12-2018,-0.05,0.0,0.5,0.01,wheat
2307,03-09-2018,0.12,,0.22,,wheat
2308,03-09-2018,-0.23,0.03,0.47,0.11,wheat
2309,03-09-2018,0.25,0.02,0.68,0.03,wheat
2312,03-08-2018,0.5,0.09,0.5,0.03,wheat
2313,03-08-2018,-0.25,0.03,0.3,0.0,wheat
2317,03-07-2018,0.3,0.03,0.62,0.06,wheat
2319,03-06-2018,-0.4,0.07,0.7,0.07,wheat
2320,03-05-2018,-0.04,0.0,0.26,0.0,wheat
2323,03-05-2018,-0.04,0.0,0.44,0.01,wheat
2329,03-02-2018,0.32,0.01,0.55,0.01,wheat
2330,03-01-2018,0.17,,0.17,,wheat
2332,03-01-2018,0.38,0.04,0.74,0.1,wheat
2335,2/28/2018,0.4,0.04,0.73,0.13,wheat
2340,2/27/2018,0.03,0.0,0.5,0.04,wheat
2341,2/26/2018,0.6,0.09,0.9,0.1,wheat
2345,2/26/2018,0.31,0.02,0.44,0.04,wheat
2346,2/26/2018,0.3,0.02,0.62,0.03,wheat
2350,2/23/2018,0.25,,0.16,,wheat
2352,2/23/2018,0.3,0.02,0.62,0.02,wheat
2357,2/22/2018,0.14,,0.45,,wheat
2359,2/22/2018,-0.21,0.04,0.36,0.03,wheat
2360,2/22/2018,0.05,0.0,0.75,0.1,wheat
2365,2/21/2018,0.3,0.03,0.62,0.01,wheat
2366,2/20/2018,0.2,0.01,0.48,0.03,wheat
2367,2/20/2018,0.3,0.07,0.62,0.09,wheat
2370,2/19/2018,-0.02,,0.24,,wheat
2378,2/16/2018,0.3,0.02,0.62,0.03,wheat
2379,2/15/2018,-0.08,0.0,0.3,0.02,wheat
2382,2/15/2018,0.4,0.04,0.73,0.13,wheat
2388,2/14/2018,0.3,0.06,0.62,0.02,wheat
2393,2/13/2018,-0.05,0.0,0.4,0.0,wheat
2397,02-12-2018,0.3,0.04,0.62,0.06,wheat
2399,02-09-2018,-0.1,0.0,0.68,0.1,wheat
2400,02-08-2018,0.17,0.02,0.5,0.05,wheat
2404,02-08-2018,0.3,0.02,0.62,0.04,wheat
2409,02-07-2018,0.27,0.03,0.4,0.0,wheat
2413,02-06-2018,0.6,0.11,0.95,0.1,wheat
2415,02-05-2018,0.3,0.02,0.62,0.06,wheat
2420,02-02-2018,0.22,0.01,0.47,0.04,wheat
2421,02-01-2018,0.25,,0.57,,wheat
2426,02-01-2018,-0.15,0.01,0.38,0.01,wheat
2434,1/31/2018,-0.38,0.03,0.62,0.03,wheat
2437,1/30/2018,-0.11,0.01,0.66,0.03,wheat
2439,1/29/2018,-0.28,,0.56,,wheat
2440,1/29/2018,0.3,0.04,0.62,0.04,wheat
2444,1/26/2018,0.35,0.03,0.67,0.04,wheat
